Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-495.5,0.0,495,0,50.0
100,-65.1,0.7,0,141,16.4
200,-312.4,0.2,242,141,40.4
300,-191.8,0.6,197,0,21.1
400,-187.6,0.6,192,0,21.4
500,-86.8,0.6,0,182,20.6
600,-64.8,0.7,0,141,16.1
700,-40.2,0.8,0,94,11.4
800,-15.6,0.9,0,47,6.7
900,-114.5,0.5,0,235,26.0
1000,-63.5,0.7,0,137,16.4
1100,-40.8,0.8,0,94,12.0
1200,-88.8,0.6,0,185,21.4
1300,-40.3,0.8,0,94,11.5
1400,8.3,1.0,0,0,2.7
1500,8.3,1.0,0,0,2.7
1600,-65.2,0.7,0,141,16.5
1700,-14.9,0.9,0,45,6.8
1800,-15.9,0.9,0,47,7.0
1900,-16.0,0.9,0,47,7.1
2000,8.5,1.0,0,0,2.5
2100,9.0,1.0,0,0,2.0
2200,-65.0,0.7,0,141,16.3
2300,-65.2,0.7,0,141,16.5
2400,-15.6,0.9,0,47,6.7
2500,-40.6,0.8,0,94,11.8
2600,9.3,1.0,0,0,1.7
2700,8.1,1.0,0,0,2.9
2800,9.6,1.0,0,0,1.4
2900,8.1,1.0,0,0,2.9
3000,-40.2,0.8,0,94,11.4
3100,-15.6,0.9,0,47,6.7
3200,-15.7,0.9,0,47,6.8
3300,9.2,1.0,0,0,1.8
3400,-90.1,0.6,0,188,21.5
3500,8.7,1.0,0,0,2.3
3600,-16.2,0.9,0,47,7.3
3700,-41.2,0.8,0,94,12.4
3800,8.7,1.0,0,0,2.3
3900,-40.5,0.8,0,94,11.7
4000,9.1,1.0,0,0,1.9
4100,9.0,1.0,0,0,2.0
4200,8.9,1.0,0,0,2.1
4300,-16.0,0.9,0,47,7.1
4400,-40.1,0.8,0,94,11.3
4500,8.7,1.0,0,0,2.3
4600,8.7,1.0,0,0,2.3
4700,-15.4,0.9,0,47,6.5
4800,8.4,1.0,0,0,2.6
4900,-16.5,0.9,0,47,7.6
5000,9.1,1.0,0,0,1.9
5100,-40.9,0.8,0,94,12.1
5200,-114.2,0.5,0,235,25.7
5300,8.7,1.0,0,0,2.3
5400,8.6,1.0,0,0,2.4
5500,-15.9,0.9,0,47,7.0
5600,-89.5,0.6,0,188,20.9
5700,-41.1,0.8,0,94,12.3
5800,9.0,1.0,0,0,2.0
5900,-89.8,0.6,0,188,21.2
6000,-65.1,0.7,0,141,16.4
6100,-15.5,0.9,0,47,6.6
6200,9.3,1.0,0,0,1.7
6300,-15.8,0.9,0,47,6.9
6400,-15.9,0.9,0,47,7.0
6500,9.3,1.0,0,0,1.7
6600,9.2,1.0,0,0,1.8
6700,8.4,1.0,0,0,2.6
6800,-41.0,0.8,0,94,12.2
6900,-64.9,0.7,0,141,16.2
7000,-64.4,0.7,0,138,16.9
7100,-40.7,0.8,0,94,11.9
7200,-16.2,0.9,0,47,7.3
7300,8.8,1.0,0,0,2.2
7400,8.3,1.0,0,0,2.7
7500,-16.4,0.9,0,47,7.5
7600,8.8,1.0,0,0,2.2
7700,8.6,1.0,0,0,2.4
7800,9.2,1.0,0,0,1.8
7900,8.5,1.0,0,0,2.5
8000,-40.7,0.8,0,94,11.9
8100,8.8,1.0,0,0,2.2
8200,8.8,1.0,0,0,2.2
8300,8.5,1.0,0,0,2.5
8400,-15.8,0.9,0,47,6.9
8500,9.1,1.0,0,0,1.9
8600,9.0,1.0,0,0,2.0
8700,8.8,1.0,0,0,2.2
8800,-40.0,0.8,0,94,11.2
8900,8.4,1.0,0,0,2.6
9000,8.6,1.0,0,0,2.4
9100,8.6,1.0,0,0,2.4
9200,8.6,1.0,0,0,2.4
9300,8.6,1.0,0,0,2.4
9400,-40.0,0.8,0,94,11.2
9500,-15.9,0.9,0,47,7.0
9600,8.5,1.0,0,0,2.5
9700,8.7,1.0,0,0,2.3
9800,8.8,1.0,0,0,2.2
9900,8.8,1.0,0,0,2.2
10000,8.5,1.0,0,0,2.5
