Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-6.0,0.0,494,0,50.0
100,-1.0,0.0,499,0,50.0
200,19.0,0.2,399,0,40.2
300,-5.0,0.0,495,0,50.0
400,5.0,0.1,445,0,45.1
500,7.0,0.1,448,0,45.2
600,-711.0,0.1,293,141,45.1
700,0.0,0.1,444,0,45.5
800,-683.0,0.4,145,141,30.8
900,21.0,0.3,344,0,35.6
1000,2.0,0.1,442,0,45.1
1100,37.0,0.5,244,0,26.2
1200,20.0,0.3,342,0,35.5
1300,43.0,0.5,247,0,25.9
1400,27.0,0.4,290,0,30.7
1500,50.0,0.6,196,0,21.2
1600,51.0,0.6,195,0,21.0
1700,39.0,0.5,244,0,26.0
1800,29.0,0.4,293,0,30.8
1900,51.0,0.6,196,0,21.1
2000,16.0,0.3,340,0,35.7
2100,47.0,0.6,195,0,21.4
2200,68.0,0.8,98,0,11.8
2300,60.0,0.7,146,0,16.3
2400,34.0,0.5,242,0,26.3
2500,42.0,0.5,245,0,25.8
2600,-187.0,0.6,146,47,21.1
2700,-188.0,0.6,150,47,21.6
2800,42.0,0.6,192,0,21.6
2900,31.0,0.4,295,0,30.8
3000,-433.0,0.5,148,94,26.0
3100,76.0,0.9,50,0,7.3
3200,57.0,0.7,146,0,16.6
3300,26.0,0.4,291,0,30.9
3400,45.0,0.6,194,0,21.5
3500,43.0,0.5,245,0,25.7
3600,64.0,0.8,97,0,12.1
3700,39.0,0.5,241,0,25.7
3800,56.0,0.6,200,0,21.0
3900,37.0,0.5,244,0,26.2
4000,71.0,0.8,100,0,11.7
4100,75.0,0.9,50,0,7.4
4200,33.0,0.5,244,0,26.6
4300,47.0,0.6,197,0,21.6
4400,65.0,0.7,148,0,16.0
4500,63.0,0.7,148,0,16.2
4600,38.0,0.5,250,0,26.7
4700,52.0,0.6,198,0,21.2
4800,-188.0,0.6,148,47,21.4
4900,55.0,0.6,199,0,21.0
5000,57.0,0.7,146,0,16.6
5100,72.0,0.8,100,0,11.6
5200,66.0,0.8,98,0,12.0
5300,-705.0,0.1,299,141,45.1
5400,26.0,0.3,346,0,35.3
5500,-220.0,0.2,348,47,40.2
5600,-188.0,0.6,150,47,21.6
5700,-660.0,0.6,50,141,21.2
5800,-195.0,0.5,200,47,26.2
5900,22.0,0.3,346,0,35.7
6000,27.0,0.4,297,0,31.4
6100,-431.0,0.5,149,94,25.9
6200,-223.0,0.2,347,47,40.4
6300,23.0,0.3,347,0,35.7
6400,36.0,0.5,248,0,26.7
6500,41.0,0.5,247,0,26.1
6600,26.0,0.3,349,0,35.6
6700,-685.0,0.3,200,141,35.4
6800,-227.0,0.2,341,47,40.2
6900,34.0,0.4,296,0,30.6
7000,44.0,0.5,245,0,25.6
7100,45.0,0.5,247,0,25.7
7200,14.0,0.2,398,0,40.6
7300,-3.0,0.0,497,0,50.0
7400,28.0,0.3,350,0,35.5
7500,18.0,0.2,399,0,40.3
7600,6.0,0.1,447,0,45.2
7700,19.0,0.2,400,0,40.3
7800,23.0,0.3,344,0,35.4
7900,26.0,0.3,349,0,35.6
8000,17.0,0.2,398,0,40.3
8100,-5.0,0.0,495,0,50.0
8200,29.0,0.3,349,0,35.3
8300,-219.0,0.2,349,47,40.2
8400,5.0,0.1,445,0,45.1
8500,7.0,0.1,447,0,45.1
8600,17.0,0.2,398,0,40.3
8700,18.0,0.2,399,0,40.3
8800,18.0,0.2,398,0,40.2
8900,19.0,0.2,400,0,40.3
9000,20.0,0.2,400,0,40.2
9100,29.0,0.3,350,0,35.4
9200,-1.0,0.0,499,0,50.0
9300,19.0,0.2,399,0,40.2
9400,17.0,0.2,397,0,40.2
9500,8.0,0.1,449,0,45.2
9600,-2.0,0.0,498,0,50.0
9700,18.0,0.2,398,0,40.2
9800,30.0,0.4,297,0,31.1
9900,-2.0,0.0,498,0,50.0
10000,7.0,0.1,447,0,45.1
