Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-2980.0,0.0,496,0,50.0
100,-2327.0,0.2,389,0,40.4
200,-1638.0,0.4,238,47,30.4
300,-1680.0,0.3,48,279,35.7
400,-1310.0,0.5,146,94,25.9
500,-2635.0,0.1,439,0,45.1
600,-2015.0,0.3,339,0,35.3
700,-2641.0,0.1,440,0,45.2
800,-2636.0,0.1,439,0,45.2
900,-2108.0,0.2,195,188,40.3
1000,-2625.0,0.1,437,0,45.1
1100,-1432.0,0.5,245,0,26.2
1200,-2341.0,0.2,392,0,40.3
1300,-2645.0,0.1,441,0,45.1
1400,-1741.0,0.4,295,0,31.0
1500,-1990.0,0.3,296,47,35.5
1600,-961.0,0.6,50,141,21.3
1700,-653.0,0.7,0,141,16.6
1800,-1439.0,0.5,247,0,25.9
1900,74.0,1.0,0,0,3.6
2000,-531.0,0.8,100,0,11.9
2100,-885.0,0.6,0,184,21.5
2200,-1380.0,0.4,0,279,30.8
2300,-894.0,0.6,0,187,21.2
2400,-895.0,0.6,0,187,21.3
2500,83.0,1.0,0,0,2.7
2600,-402.0,0.8,0,93,11.8
2700,-1149.0,0.5,0,235,26.4
2800,-409.0,0.8,0,94,12.1
2900,85.0,1.0,0,0,2.5
3000,-156.0,0.9,0,47,6.7
3100,87.0,1.0,0,0,2.3
3200,-404.0,0.8,0,93,12.0
3300,86.0,1.0,0,0,2.4
3400,86.0,1.0,0,0,2.4
3500,-164.0,0.9,0,47,7.5
3600,82.0,1.0,0,0,2.8
3700,85.0,1.0,0,0,2.5
3800,85.0,1.0,0,0,2.5
3900,86.0,1.0,0,0,2.4
4000,79.0,1.0,0,0,3.1
4100,81.0,1.0,0,0,2.9
4200,89.0,1.0,0,0,2.1
4300,85.0,1.0,0,0,2.5
4400,91.0,1.0,0,0,1.9
4500,-155.0,0.9,0,47,6.6
4600,80.0,1.0,0,0,3.0
4700,88.0,1.0,0,0,2.2
4800,-157.0,0.9,0,47,6.8
4900,-893.0,0.6,0,187,21.1
5000,-151.0,0.9,0,46,6.6
5100,-649.0,0.7,0,140,16.6
5200,91.0,1.0,0,0,1.9
5300,-408.0,0.8,0,93,12.4
5400,86.0,1.0,0,0,2.4
5500,88.0,1.0,0,0,2.2
5600,84.0,1.0,0,0,2.6
5700,81.0,1.0,0,0,2.9
5800,85.0,1.0,0,0,2.5
5900,84.0,1.0,0,0,2.6
6000,82.0,1.0,0,0,2.8
6100,82.0,1.0,0,0,2.8
6200,88.0,1.0,0,0,2.2
6300,80.0,1.0,0,0,3.0
6400,87.0,1.0,0,0,2.3
6500,88.0,1.0,0,0,2.2
6600,87.0,1.0,0,0,2.3
6700,89.0,1.0,0,0,2.1
6800,87.0,1.0,0,0,2.3
6900,82.0,1.0,0,0,2.8
7000,86.0,1.0,0,0,2.4
7100,-161.0,0.9,0,47,7.2
7200,88.0,1.0,0,0,2.2
7300,80.0,1.0,0,0,3.0
7400,83.0,1.0,0,0,2.7
7500,-651.0,0.7,0,139,17.2
7600,-154.0,0.9,0,46,6.9
7700,88.0,1.0,0,0,2.2
7800,-404.0,0.8,0,93,12.0
7900,-400.0,0.8,0,93,11.6
8000,-403.0,0.8,0,93,11.9
8100,-402.0,0.8,0,94,11.4
8200,-901.0,0.6,0,188,21.5
8300,-649.0,0.7,0,141,16.2
8400,84.0,1.0,0,0,2.6
8500,91.0,1.0,0,0,1.9
8600,91.0,1.0,0,0,1.9
8700,84.0,1.0,0,0,2.6
8800,86.0,1.0,0,0,2.4
8900,-156.0,0.9,0,47,6.7
9000,-156.0,0.9,0,47,6.7
9100,88.0,1.0,0,0,2.2
9200,-404.0,0.8,0,94,11.6
9300,88.0,1.0,0,0,2.2
9400,86.0,1.0,0,0,2.4
9500,86.0,1.0,0,0,2.4
9600,-162.0,0.9,0,47,7.3
9700,86.0,1.0,0,0,2.4
9800,84.0,1.0,0,0,2.6
9900,81.0,1.0,0,0,2.9
10000,89.0,1.0,0,0,2.1
