Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-4434.0,0.4,298,0,30.6
100,-6629.0,0.1,442,0,45.2
200,-4336.0,0.4,291,0,30.6
300,-2414.0,0.4,100,188,30.6
400,-1153.0,0.7,50,91,16.6
500,-3895.0,0.4,246,47,30.7
600,-2383.0,0.4,98,187,30.7
700,-2136.0,0.7,146,0,16.9
800,-3605.0,0.5,243,0,25.8
900,-3412.0,0.4,198,94,30.8
1000,-407.0,0.8,0,94,11.9
1100,-5940.0,0.2,397,0,40.4
1200,-3841.0,0.4,242,47,30.9
1300,-4363.0,0.4,293,0,30.5
1400,-3423.0,0.4,199,94,30.5
1500,-3650.0,0.5,246,0,26.1
1600,-5080.0,0.3,340,0,35.3
1700,-7388.0,0.0,492,0,50.0
1800,-5318.0,0.0,291,186,50.0
1900,-5096.0,0.3,341,0,35.5
2000,-5884.0,0.2,393,0,40.4
2100,-6628.0,0.1,442,0,45.1
2200,-5072.0,0.3,339,0,35.9
2300,-3850.0,0.2,194,188,40.4
2400,75.0,1.0,0,0,3.5
2500,-4351.0,0.4,292,0,30.7
2600,-1401.0,0.6,50,139,21.1
2700,-1398.0,0.6,49,139,22.2
2800,-3894.0,0.2,197,188,40.6
2900,-648.0,0.7,0,139,16.9
3000,-2379.0,0.6,146,47,21.3
3100,-1146.0,0.5,0,235,26.1
3200,-4339.0,0.4,291,0,30.9
3300,-1127.0,0.5,0,230,26.2
3400,-6628.0,0.1,442,0,45.1
3500,-3663.0,0.5,247,0,26.0
3600,-2586.0,0.5,144,92,25.7
3700,-632.0,0.7,0,136,16.5
3800,-160.0,0.9,0,47,7.1
3900,-409.0,0.8,0,94,12.1
4000,-413.0,0.8,0,94,12.5
4100,-653.0,0.7,0,141,16.6
4200,-649.0,0.7,0,140,16.6
4300,-401.0,0.8,0,92,12.1
4400,85.0,1.0,0,0,2.5
4500,-897.0,0.6,0,188,21.1
4600,89.0,1.0,0,0,2.1
4700,-1382.0,0.4,0,280,30.6
4800,-895.0,0.6,0,187,21.3
4900,-165.0,0.9,0,47,7.6
5000,-887.0,0.6,0,186,20.9
5100,-1379.0,0.4,0,278,31.1
5200,-399.0,0.8,0,92,11.9
5300,-1382.0,0.4,0,279,31.0
5400,-157.0,0.9,0,47,6.8
5500,-1140.0,0.5,0,234,25.9
5600,-404.0,0.8,0,94,11.6
5700,-652.0,0.7,0,140,16.9
5800,-640.0,0.7,0,139,16.1
5900,-401.0,0.8,0,93,11.7
6000,-891.0,0.6,0,185,21.7
6100,-648.0,0.7,0,140,16.5
6200,-404.0,0.8,0,94,11.6
6300,92.0,1.0,0,0,1.8
6400,-1137.0,0.5,0,232,26.4
6500,-158.0,0.9,0,47,6.9
6600,88.0,1.0,0,0,2.2
6700,-156.0,0.9,0,47,6.7
6800,-152.0,0.9,0,45,7.1
6900,-405.0,0.8,0,94,11.7
7000,-402.0,0.8,0,93,11.8
7100,-399.0,0.8,0,93,11.5
7200,-157.0,0.9,0,46,7.2
7300,-405.0,0.8,0,93,12.1
7400,90.0,1.0,0,0,2.0
7500,86.0,1.0,0,0,2.4
7600,-157.0,0.9,0,47,6.8
7700,-166.0,0.9,0,47,7.7
7800,-157.0,0.9,0,46,7.2
7900,-157.0,0.9,0,46,7.2
8000,-399.0,0.8,0,93,11.5
8100,-410.0,0.8,0,94,12.2
8200,-398.0,0.8,0,92,11.8
8300,-645.0,0.7,0,139,16.6
8400,-157.0,0.9,0,47,6.8
8500,-407.0,0.8,0,94,11.9
8600,-162.0,0.9,0,47,7.3
8700,-646.0,0.7,0,139,16.7
8800,-403.0,0.8,0,93,11.9
8900,-893.0,0.6,0,187,21.1
9000,-406.0,0.8,0,93,12.2
9100,-884.0,0.6,0,185,21.0
9200,-157.0,0.9,0,46,7.2
9300,84.0,1.0,0,0,2.6
9400,-402.0,0.8,0,92,12.2
9500,-652.0,0.7,0,140,16.9
9600,-647.0,0.7,0,139,16.8
9700,87.0,1.0,0,0,2.3
9800,-1144.0,0.5,0,234,26.3
9900,89.0,1.0,0,0,2.1
10000,-401.0,0.8,0,92,12.1
