Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-6214.0,0.1,399,47,45.1
100,-7346.0,0.0,489,0,50.0
200,-3146.0,0.3,148,188,35.5
300,-6572.0,0.1,438,0,45.1
400,-2132.0,0.5,97,141,26.5
500,-3103.0,0.3,145,188,35.4
600,-4336.0,0.4,291,0,30.6
700,-3578.0,0.5,241,0,25.9
800,-5109.0,0.3,342,0,35.4
900,-5882.0,0.2,393,0,40.2
1000,-4875.0,0.2,294,94,40.5
1100,-7346.0,0.0,489,0,50.0
1200,-2950.0,0.6,200,0,21.6
1300,-5097.0,0.3,341,0,35.6
1400,-6628.0,0.1,442,0,45.1
1500,-5657.0,0.1,346,93,45.2
1600,-1877.0,0.4,48,235,30.9
1700,-892.0,0.6,0,187,21.0
1800,-1141.0,0.5,0,234,26.0
1900,-4102.0,0.3,243,94,35.7
2000,-2397.0,0.2,50,329,40.3
2100,-2139.0,0.5,98,141,25.8
2200,-649.0,0.7,0,140,16.6
2300,-3340.0,0.4,193,94,30.6
2400,-2396.0,0.2,50,329,40.2
2500,-2397.0,0.2,50,329,40.3
2600,-639.0,0.9,48,0,6.6
2700,-3424.0,0.4,199,93,31.0
2800,-1379.0,0.6,48,140,21.3
2900,-2366.0,0.2,48,328,40.4
3000,-2131.0,0.3,49,281,35.4
3100,-5095.0,0.3,341,0,35.4
3200,-897.0,0.6,0,187,21.5
3300,-2383.0,0.2,49,329,40.3
3400,-2177.0,0.7,149,0,16.8
3500,-6600.0,0.1,440,0,45.1
3600,-3098.0,0.5,193,47,26.3
3700,81.0,1.0,0,0,2.9
3800,-401.0,0.8,0,94,11.3
3900,-2608.0,0.1,48,374,45.1
4000,-1164.0,0.7,50,94,16.5
4100,-1146.0,0.5,0,234,26.5
4200,-402.0,0.8,0,94,11.4
4300,-1135.0,0.5,0,233,25.8
4400,-1159.0,0.7,50,94,16.0
4500,-407.0,0.8,0,94,11.9
4600,-1621.0,0.5,48,187,25.6
4700,-1143.0,0.5,0,234,26.2
4800,-1638.0,0.3,0,329,35.5
4900,-1369.0,0.4,0,276,30.9
5000,-1647.0,0.5,49,188,26.4
5100,-653.0,0.7,0,140,17.0
5200,-652.0,0.7,0,140,16.9
5300,-900.0,0.6,0,188,21.4
5400,-400.0,0.8,0,93,11.6
5500,-409.0,0.8,0,94,12.1
5600,-404.0,0.8,0,94,11.6
5700,-650.0,0.7,0,141,16.3
5800,-2140.0,0.5,98,141,25.9
5900,-406.0,0.8,0,94,11.8
6000,-1135.0,0.5,0,233,25.8
6100,-404.0,0.8,0,93,12.0
6200,-656.0,0.7,0,141,16.9
6300,-407.0,0.8,0,93,12.3
6400,-397.0,0.8,0,92,11.7
6500,84.0,1.0,0,0,2.6
6600,-159.0,0.9,0,47,7.0
6700,-651.0,0.7,0,140,16.8
6800,83.0,1.0,0,0,2.7
6900,-641.0,0.7,0,138,16.6
7000,-396.0,0.8,0,92,11.6
7100,-160.0,0.9,0,47,7.1
7200,-154.0,0.9,0,46,6.9
7300,-409.0,0.8,0,94,12.1
7400,-155.0,0.9,0,46,7.0
7500,-652.0,0.7,0,141,16.5
7600,81.0,1.0,0,0,2.9
7700,-152.0,0.9,0,46,6.7
7800,-155.0,0.9,0,47,6.6
7900,-649.0,0.7,0,140,16.6
8000,-159.0,0.9,0,47,7.0
8100,-899.0,0.6,0,188,21.3
8200,-154.0,0.9,0,47,6.5
8300,88.0,1.0,0,0,2.2
8400,-162.0,0.9,0,47,7.3
8500,89.0,1.0,0,0,2.1
8600,-158.0,0.9,0,47,6.9
8700,-155.0,0.9,0,46,7.0
8800,-162.0,0.9,0,47,7.3
8900,-407.0,0.8,0,94,11.9
9000,-161.0,0.9,0,47,7.2
9100,-657.0,0.7,0,141,17.0
9200,-400.0,0.8,0,93,11.6
9300,-161.0,0.9,0,47,7.2
9400,81.0,1.0,0,0,2.9
9500,-655.0,0.7,0,140,17.2
9600,-161.0,0.9,0,47,7.2
9700,-650.0,0.7,0,141,16.3
9800,83.0,1.0,0,0,2.7
9900,-164.0,0.9,0,47,7.5
10000,-411.0,0.8,0,94,12.3
