Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,0.3,0.1,443,0,45.1
100,0.7,0.2,388,0,40.3
200,2.9,0.4,294,0,30.9
300,5.4,0.6,198,0,21.0
400,3.0,0.4,294,0,30.8
500,2.4,0.3,347,0,35.6
600,-21.5,0.3,295,47,35.5
700,0.3,0.1,443,0,45.1
800,-1.0,0.0,490,0,50.0
900,2.5,0.3,350,0,35.8
1000,4.6,0.5,248,0,25.7
1100,0.3,0.1,444,0,45.2
1200,5.5,0.6,199,0,21.0
1300,1.5,0.2,397,0,40.4
1400,4.2,0.5,246,0,25.9
1500,1.5,0.2,396,0,40.3
1600,0.5,0.1,445,0,45.1
1700,1.4,0.2,395,0,40.3
1800,-0.3,0.0,497,0,50.0
1900,0.0,0.0,500,0,50.0
2000,-0.1,0.0,499,0,50.0
2100,0.9,0.1,449,0,45.1
2200,0.0,0.0,500,0,50.0
2300,0.0,0.0,500,0,50.0
2400,1.7,0.2,397,0,40.2
2500,-0.5,0.0,495,0,50.0
2600,0.0,0.0,500,0,50.0
2700,-0.4,0.0,496,0,50.0
2800,1.8,0.2,398,0,40.2
2900,1.0,0.1,450,0,45.1
3000,1.6,0.2,396,0,40.2
3100,1.7,0.2,398,0,40.3
3200,-0.7,0.0,493,0,50.0
3300,1.8,0.2,398,0,40.2
3400,0.4,0.1,444,0,45.1
3500,1.0,0.1,450,0,45.1
3600,-0.2,0.1,439,0,45.2
3700,-0.4,0.0,496,0,50.0
3800,1.3,0.2,393,0,40.2
3900,1.0,0.2,392,0,40.4
4000,0.1,0.1,441,0,45.1
4100,-0.5,0.0,495,0,50.0
4200,1.4,0.2,395,0,40.3
4300,-0.1,0.1,440,0,45.2
4400,2.3,0.3,345,0,35.5
4500,0.3,0.1,443,0,45.1
4600,-1.1,0.0,489,0,50.0
4700,-0.9,0.0,491,0,50.0
4800,2.4,0.3,345,0,35.4
4900,2.7,0.3,348,0,35.4
5000,-1.6,0.0,484,0,50.0
5100,-1.2,0.0,488,0,50.0
5200,-0.3,0.1,438,0,45.2
5300,0.6,0.1,446,0,45.1
5400,-0.7,0.0,493,0,50.0
5500,-0.7,0.0,493,0,50.0
5600,1.4,0.2,395,0,40.3
5700,-0.7,0.0,493,0,50.0
5800,0.4,0.1,444,0,45.1
5900,0.4,0.1,444,0,45.1
6000,-0.9,0.0,491,0,50.0
6100,2.3,0.3,345,0,35.5
6200,0.7,0.1,448,0,45.2
6300,-1.1,0.0,489,0,50.0
6400,0.1,0.1,442,0,45.2
6500,-0.3,0.1,437,0,45.1
6600,-0.8,0.0,492,0,50.0
6700,-0.5,0.1,435,0,45.1
6800,0.2,0.1,443,0,45.2
6900,-1.3,0.0,487,0,50.0
7000,0.9,0.2,390,0,40.3
7100,-0.7,0.0,493,0,50.0
7200,1.2,0.2,394,0,40.4
7300,2.1,0.3,341,0,35.3
7400,-0.1,0.1,440,0,45.2
7500,1.1,0.2,391,0,40.2
7600,-0.2,0.1,439,0,45.2
7700,0.1,0.1,442,0,45.2
7800,-0.3,0.0,497,0,50.0
7900,0.8,0.2,390,0,40.4
8000,-0.7,0.0,493,0,50.0
8100,0.1,0.1,441,0,45.1
8200,4.3,0.5,243,0,25.5
8300,2.3,0.3,344,0,35.4
8400,-1.4,0.0,486,0,50.0
8500,0.5,0.1,446,0,45.2
8600,-0.6,0.0,494,0,50.0
8700,0.2,0.1,443,0,45.2
8800,2.9,0.4,291,0,30.6
8900,0.6,0.1,446,0,45.1
9000,0.3,0.1,444,0,45.2
9100,0.2,0.1,443,0,45.2
9200,0.1,0.1,442,0,45.2
9300,-1.5,0.0,485,0,50.0
9400,-0.5,0.0,495,0,50.0
9500,0.0,0.1,441,0,45.2
9600,2.2,0.3,345,0,35.6
9700,1.5,0.2,395,0,40.2
9800,-0.1,0.1,440,0,45.2
9900,0.0,0.1,440,0,45.1
10000,0.4,0.1,445,0,45.2
